,author_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
360,am0eouxu,vsltdh,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
361,am0eouxu,vsltdh,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
362,am0eouxu,vsltdh,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
363,am0eouxu,vsltdh,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
364,am0eouxu,vsltdh,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
365,am0eouxu,vsltdh,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
366,am0eouxu,vsltdh,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
367,am0eouxu,vsltdh,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
368,7y2md,vsl4pt,okaycan,1052,18341,2012-06-10 00:49:10+08:00,False,False,False
369,7y2md,vsl4pt,okaycan,1052,18341,2012-06-10 00:49:10+08:00,False,False,False
370,7y2md,vsl4pt,okaycan,1052,18341,2012-06-10 00:49:10+08:00,False,False,False
371,7y2md,vsl4pt,okaycan,1052,18341,2012-06-10 00:49:10+08:00,False,False,False
372,7y2md,vsl4pt,okaycan,1052,18341,2012-06-10 00:49:10+08:00,False,False,False
373,7y2md,vsl4pt,okaycan,1052,18341,2012-06-10 00:49:10+08:00,False,False,False
374,7y2md,vsl4pt,okaycan,1052,18341,2012-06-10 00:49:10+08:00,False,False,False
375,7y2md,vsl4pt,okaycan,1052,18341,2012-06-10 00:49:10+08:00,False,False,False
376,7y2md,vsl4pt,okaycan,1052,18341,2012-06-10 00:49:10+08:00,False,False,False
377,7y2md,vsl4pt,okaycan,1052,18341,2012-06-10 00:49:10+08:00,False,False,False
378,d5qhbmmz,vsjzf9,caelynSG,679,107,2021-08-07 16:19:17+08:00,False,True,False
379,d5qhbmmz,vsjzf9,caelynSG,679,107,2021-08-07 16:19:17+08:00,False,True,False
380,d5qhbmmz,vsjzf9,caelynSG,679,107,2021-08-07 16:19:17+08:00,False,True,False
381,d5qhbmmz,vsjzf9,caelynSG,679,107,2021-08-07 16:19:17+08:00,False,True,False
382,d5qhbmmz,vsjzf9,caelynSG,679,107,2021-08-07 16:19:17+08:00,False,True,False
383,d5qhbmmz,vsjzf9,caelynSG,679,107,2021-08-07 16:19:17+08:00,False,True,False
384,d5qhbmmz,vsjzf9,caelynSG,679,107,2021-08-07 16:19:17+08:00,False,True,False
