,author_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
676,1eqdt8vc,v7n0u4,lobangbecausenomoney,13458,19387,1526833868.0,False,False,False
677,d998c9ok,v7m4hq,hydrangeapurple,8727,4932,1626138470.0,False,False,False
678,c7j859rp,v7kgie,pooty_popper,187,2005,1621395277.0,False,False,False
679,5drps2e1,v7kf27,patricklhe,10287,12737,1578300058.0,False,False,False
680,am0eouxu,v7k9gz,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
681,6z8is,v7igpa,NerubianAssassin,13578,4926,1329806625.0,False,False,False
682,e1o34znh,v7i9s1,DreamIndependent9316,229,4669,1629513857.0,False,False,False
683,5x2eo4f8,v7i4k9,CstoCry,2143,11284,1584075502.0,False,False,False
684,d998c9ok,v7hs9c,hydrangeapurple,8727,4932,1626138470.0,False,False,False
685,1eqdt8vc,v7hdf6,lobangbecausenomoney,13458,19387,1526833868.0,False,False,False
686,4wgxqd4e,v7g3wc,jtzitzjtzx,51,240,1573958728.0,False,False,False
687,lkpbhb0,v7f5uj,paintingcopper,1845,3093,1514882376.0,False,False,False
688,1p44pyiy,v7emrr,wyva,113,690,1538438863.0,False,False,False
689,3vv58xus,v7elr0,huatsayyou,8799,356,1559614133.0,False,False,False
690,5x2eo4f8,v7bo47,CstoCry,2143,11284,1584075502.0,False,False,False
691,6z4wpym0,v7b6lj,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
692,vjhr0h9,v7amnm,worldcitizensg,14767,57213,1517833338.0,False,True,False
693,6l4z3,v790d0,AutoModerator,1000,1000,1325741068.0,True,True,False
694,4wetd3as,v73aro,kaydenjack,1240,950,1572330788.0,False,True,False
695,4l1qqy8i,v736ld,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
696,ohw9j,v709d6,Bcpjw,142965,134704,1435885739.0,False,False,False
697,d75jth7h,v6xysq,Pentecat,4719,2145,1625820215.0,False,False,False
698,f5r2dby,v6wf50,Dragonic889,28,80,1506452320.0,False,False,False
699,2h2dfwaj,v6w2jh,-_af_-,8462,145687,1543886979.0,False,False,False
700,mfzox9cr,v6ungm,UnusualLegislation,17449,199,1651053709.0,False,False,False
701,1eqdt8vc,v6tlmx,lobangbecausenomoney,13458,19387,1526833868.0,False,False,False
702,cpt8lfzq,v6tbnl,RozyBarbie,2228,5341,1623666923.0,False,False,False
703,6z4wpym0,v6sy56,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
704,g3i8mjry,v6smed,adbahms,404,189,1635774970.0,False,False,False
705,8r19l4xf,v6sldx,annoyedwityou,7116,2436,1604488146.0,False,False,False
706,3ub4l01e,v6si8c,Teokw,1121,5913,1558945148.0,False,True,False
707,am0eouxu,v6raoa,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
708,b6qdqem,v6qxre,cyruslyy,160,554,1503252300.0,False,False,False
709,4l1qqy8i,v6qug1,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
710,6qeonxk,v6qktz,asscakes69,1918,303,1499762051.0,False,False,False
711,au1pv8l8,v6pzgl,Thefunincaifun,22158,37148,1615431095.0,False,False,False
712,1eqdt8vc,v6phqw,lobangbecausenomoney,13458,19387,1526833868.0,False,False,False
713,am0eouxu,v6ogd1,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
714,ojuqd,v6ob4t,Twrd4321,71808,99336,1436105514.0,False,True,False
715,4l1qqy8i,v6nfgn,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
716,13cxur,v6n1qt,DrCalFun,104132,17888,1481033109.0,False,False,False
717,au1pv8l8,v6mehx,Thefunincaifun,22158,37148,1615431095.0,False,False,False
718,coczs0t3,v6ls1h,sriracha_cucaracha,1464,14393,1623481615.0,False,False,False
719,ohw9j,v6ku0o,Bcpjw,142965,134704,1435885739.0,False,False,False
720,174lxyme,v6k90z,meinurls,85,154,1523794836.0,False,False,False
721,vjhr0h9,v6io1z,worldcitizensg,14767,57213,1517833338.0,False,True,False
722,31z8i1n3,v6ila5,lswchung80,12521,1224,1548151252.0,False,False,False
723,3s5jq6nf,v6hpmz,George_W_Bushido,16176,97670,1560910341.0,False,False,False
724,6l4z3,v6ev9o,AutoModerator,1000,1000,1325741068.0,True,True,False
725,1eqdt8vc,v69c70,lobangbecausenomoney,13458,19387,1526833868.0,False,False,False
726,70v8eo,v67864,IHaveAProblemLa,28,2125,1519646970.0,False,False,False
727,5st7nc4b,v6766i,dimethylpolysiloxane,5451,6284,1584493314.0,False,False,False
728,7b2wewpd,v66wqt,Psychological_City_5,20167,619,1594981997.0,False,False,False
729,1hkxlod0,v65ge5,CampingApple,62419,10911,1527858950.0,False,False,False
730,am0eouxu,v654yo,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
731,4dpfleyj,v64gol,ethnotechno,1093,11235,1589938552.0,False,False,False
732,2fk5cd9i,v64e0g,Krazyguylone,4075,4943,1543424747.0,False,True,False
733,6z4wpym0,v644v9,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
734,4e7eq1eh,v63xyo,singledesperateugly,3212,30533,1568865420.0,False,False,False
735,l3ohq,v63ggb,in-b4,859,7343,1422867709.0,False,False,False
736,mgl6h9wn,v636uo,proscuittojane,389,1129,1651091257.0,False,False,False
737,au1pv8l8,v62fey,Thefunincaifun,22158,37149,1615431095.0,False,False,False
738,1eqdt8vc,v61zjj,lobangbecausenomoney,13458,19387,1526833868.0,False,False,False
739,ohw9j,v61xft,Bcpjw,142965,134704,1435885739.0,False,False,False
740,51r50ub5,v61fz3,yrt97,18756,6902,1574140851.0,False,False,False
741,13zhf3,v611uo,spencer65,472,341,1483094194.0,False,False,False
742,6z4wpym0,v60fa3,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
743,qcbvdrw,v5zk0j,silentscope90210,27103,64390,1514779650.0,False,False,False
744,5ixqhpgp,v5zfb4,sgcolumn,1737,3120,1579975847.0,False,False,False
745,3ki4dh9c,v5ys0x,Haneestaz,25731,1413,1554797080.0,False,False,False
746,au1pv8l8,v5yq7s,Thefunincaifun,22158,37149,1615431095.0,False,False,False
747,6j0mv1g7,v5yojp,can_be_fermented,9953,1071,1589968337.0,False,False,False
748,8r19l4xf,v5yfqw,annoyedwityou,7116,2436,1604488146.0,False,False,False
749,ijvzn,v5yexa,nandasithu,36709,16708,1411565314.0,False,False,False
750,5h6mc48s,v5y21y,Unfair-Bike,44461,7078,1579399728.0,False,True,False
751,6a0vyuzr,v5xs1u,HistorianSoviet,7936,10182,1609975835.0,False,False,False
752,6z4wpym0,v5x8cb,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
753,21c28ns4,v5wqc5,RedditLIONS,229,1555,1534923060.0,False,False,False
754,1eqdt8vc,v5wjhq,lobangbecausenomoney,13458,19387,1526833868.0,False,False,False
755,8v56m3dl,v5vno3,Floofwastaken,3854,1010,1605218941.0,False,False,False
756,am0eouxu,v5vj9n,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
757,5drps2e1,v5v8ql,patricklhe,10287,12737,1578300058.0,False,False,False
758,ojuqd,v5utpb,Twrd4321,71808,99337,1436105514.0,False,True,False
759,d73rses0,v5upy3,CodeDoor,841,27188,1625813044.0,False,False,False
760,4pwotklb,v5unqy,cheerfulbear99,2613,1034,1599575341.0,False,False,False
761,35vac2r2,v5umhg,udunjibai,973,39628,1549415910.0,False,False,False
762,6z4wpym0,v5ui8b,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
763,3d6rv89u,v5ub5a,Jammy_buttons2,67741,167015,1552008832.0,False,False,False
764,nrxjdoi,v5rsbu,DatzQuickMaths,456,11131,1587457128.0,False,False,False
765,au1pv8l8,v5qunj,Thefunincaifun,22158,37150,1615431095.0,False,False,False
766,vjhr0h9,v5o4c0,worldcitizensg,14767,57213,1517833338.0,False,True,False
767,6l4z3,v5nog3,AutoModerator,1000,1000,1325741068.0,True,True,False
768,e9hnvq6g,v5mn0y,LostCTzen,1,109,1636898663.0,False,False,False
769,9b61r,v5iu56,Xenocrysts,694,4127,1350319938.0,False,False,False
770,7qm737o5,v5irz0,fenrism,1015,14062,1597629075.0,False,True,False
771,ftr6k0ka,v5idpv,BigKorKor,145,389,1635089278.0,False,False,False
772,6z4wpym0,v5hwmd,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
773,ohw9j,v5h6zn,Bcpjw,142965,134704,1435885739.0,False,False,False
774,717gq6u0,v5gcej,JiPaiHongGanLiao,4494,2878,1592984821.0,False,False,False
775,6fn370c7,v5fxxc,throwaw4y38294,318,67,1589089766.0,False,False,False
776,46ldeyud,v5fgnp,Jonnyboo234,10349,511,1563467367.0,False,False,False
777,hjniz44,v5emda,Permanent_Secretary,1159,4223,1508161151.0,False,False,False
778,6z4wpym0,v5e2w5,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
779,ctjfb,v5dysr,gormee,19317,6349,1376963042.0,False,False,False
780,am0eouxu,v5cqhp,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
781,6z4wpym0,v5b47c,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
782,1eqdt8vc,v5acho,lobangbecausenomoney,13458,19388,1526833868.0,False,False,False
783,igvwy,v59ox3,13lackant,4802,5527,1411101739.0,False,False,False
784,bqy8zm03,v58xy7,artbykevinchua,14493,2111,1619322839.0,False,False,False
785,6z4wpym0,v58k4y,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
786,kwwi75jb,v58h4h,Yalelawsimp,514,292,1647950473.0,False,False,False
787,164x9rrr,v58ekw,DocRobinly,10872,3932,1523364689.0,False,False,False
788,10g7te,v57zr9,memloh,1556,1494,1471110934.0,False,False,False
789,am0eouxu,v57dk9,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
790,6z4wpym0,v55y3v,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
791,7q7dzt6m,v55581,Martin_Henry_,1703,3809,1598357474.0,False,False,False
792,2flfgoeb,v54h3j,4Tin1Tin,888,1045,1539848791.0,False,False,False
793,cpt8lfzq,v54g5a,RozyBarbie,2230,5345,1623666923.0,False,False,False
794,ojuqd,v52zt0,Twrd4321,71808,99337,1436105514.0,False,True,False
795,br0y9,v52nzn,desultoryquest,894,9535,1369099530.0,False,False,False
796,6l4z3,v4z4p2,AutoModerator,1000,1000,1325741068.0,True,True,False
797,3trgp2kw,v4yamr,davisguc,21254,34532,1558703935.0,True,True,False
798,3134sn1c,v4vzr6,Cute_Meringue1331,696,6580,1610198359.0,False,False,False
799,5aocksay,v4v5yk,123dream321,5123,35239,1579566790.0,False,False,False
800,5peq6klc,v4sb2t,Iridiumstuffs,111341,12317,1581909412.0,False,True,False
801,i8s9gw25,v4rd1w,Expensive_Ad8713,152,684,1641317643.0,False,False,False
802,3st141en,v4r9u0,qbica,13037,5956,1558277542.0,False,False,False
803,4lum6,v4qt5h,3ply,503,4278,1291992244.0,False,False,False
804,qcbvdrw,v4qadt,silentscope90210,27103,64390,1514779650.0,False,False,False
805,46ldeyud,v4orxs,Jonnyboo234,10349,511,1563467367.0,False,False,False
806,au5bre3r,v4murx,ComfortableOk7485,2601,3734,1626243900.0,False,False,False
807,d998c9ok,v4mdqb,hydrangeapurple,8727,4932,1626138470.0,False,False,False
808,46ldeyud,v4kn98,Jonnyboo234,10349,511,1563467367.0,False,False,False
809,1eqdt8vc,v4k3h3,lobangbecausenomoney,13458,19388,1526833868.0,False,False,False
810,uazlr,v4k1zp,justmewayne,28473,20008,1454291740.0,False,False,False
811,6hd7rqwf,v4ino9,elpo98,664,229,1589526942.0,False,False,False
812,6z4wpym0,v4icdy,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
813,1eqdt8vc,v4guk9,lobangbecausenomoney,13458,19388,1526833868.0,False,False,False
814,dk6t8oyp,v4ga1d,Doraemonhacker,8527,21435,1627417195.0,False,False,False
815,pjkl4,v4fryq,aktivate74,759976,34042,1439530019.0,False,False,False
816,ojuqd,v4fq3x,Twrd4321,71808,99337,1436105514.0,False,True,False
817,d998c9ok,v4ch2h,hydrangeapurple,8727,4932,1626138470.0,False,False,False
818,6l4z3,v4a5wg,AutoModerator,1000,1000,1325741068.0,True,True,False
819,6z4wpym0,v43m06,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
820,zdn6i,v42rvw,risingsuncoc,36496,50195,1468105268.0,False,False,False
821,s4tb1,v41z45,merelyok,47985,103842,1447779840.0,False,False,False
822,6z4wpym0,v3yy62,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
823,zdn6i,v3yqvh,risingsuncoc,36496,50195,1468105268.0,False,False,False
824,15jjxv,v3ybhz,JokerD03,2717,8673,1487490961.0,False,False,False
825,1eqdt8vc,v3x1f2,lobangbecausenomoney,13458,19388,1526833868.0,False,False,False
826,au1pv8l8,v3wte9,Thefunincaifun,22158,37150,1615431095.0,False,False,False
827,6z4wpym0,v3w0zx,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
828,62xqunuw,v3v8h2,PublicSummer0,5553,7304,1586516216.0,False,False,False
829,2ihqxhc5,v3uj2d,Fatgenie,5411,370,1540980032.0,False,False,False
830,ewh5shf,v3szzh,lester6793,82090,8401,1506251055.0,False,False,False
831,6z4wpym0,v3sun1,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
832,s00pe,v3riqk,n00bball,3209,1466,1447427134.0,False,False,False
833,3onsmzzo,v3r07w,thestudiomaster,9114,32997,1556542596.0,False,True,False
834,au1pv8l8,v3qu5w,Thefunincaifun,22158,37150,1615431095.0,False,False,False
835,5nohmf6v,v3qd6c,marangsana,2794,784,1584369380.0,False,False,False
836,ojuqd,v3n6dz,Twrd4321,71808,99337,1436105514.0,False,True,False
837,6l4z3,v3k2sh,AutoModerator,1000,1000,1325741068.0,True,True,False
838,6z4wpym0,v3e19y,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
839,1eqdt8vc,v3c5vl,lobangbecausenomoney,13458,19388,1526833868.0,False,False,False
840,uazlr,v3aw5d,justmewayne,28473,20008,1454291740.0,False,False,False
841,js4uzrh2,v3atcp,unliketrap,4419,7597,1645076991.0,False,False,False
842,6z4wpym0,v391f4,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
843,53is2,v37r6y,epimeliad,285,11039,1302685961.0,False,False,False
844,1eqdt8vc,v37nqx,lobangbecausenomoney,13458,19388,1526833868.0,False,False,False
845,6z4wpym0,v35tej,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
846,au5bre3r,v35pua,ComfortableOk7485,2601,3734,1626243900.0,False,False,False
847,5drps2e1,v35mw2,patricklhe,10287,12737,1578300058.0,False,False,False
848,62xqunuw,v35ko9,PublicSummer0,5553,7304,1586516216.0,False,False,False
849,65wjk,v34ufb,etulf,1754,10575,1320222634.0,False,True,False
850,65wjk,v34s3n,etulf,1754,10575,1320222634.0,False,True,False
851,au1pv8l8,v34eh8,Thefunincaifun,22158,37150,1615431095.0,False,False,False
852,8acqaolu,v33zj7,GlobalSettleLayer,354,9734,1601438152.0,False,False,False
853,6z4wpym0,v336nu,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
854,4l1qqy8i,v32v9q,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
855,d998c9ok,v32sjd,hydrangeapurple,8727,4932,1626138470.0,False,False,False
856,1eqdt8vc,v32az7,lobangbecausenomoney,13458,19388,1526833868.0,False,False,False
857,2p1rhmt5,v31j04,DaIsaaxSunnyboi098,2220,1567,1543568006.0,False,False,False
858,au1pv8l8,v31h6i,Thefunincaifun,22158,37150,1615431095.0,False,False,False
859,6z4wpym0,v30ihi,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
860,6dozsxyr,v2zj1c,xdavestrix,971,2662,1588587711.0,False,True,False
861,a18utrdz,v2zbn0,Capeich,25843,5149,1611819777.0,False,True,False
862,6z4wpym0,v2wyvd,MicrotechAnalysis,126524,13038,1592564304.0,False,False,False
863,bbse2o7b,v2vz1q,Alternative-Ad-7123,829,423,1621731669.0,False,False,False
864,46ldeyud,v2uib6,Jonnyboo234,10349,511,1563467367.0,False,False,False
865,6l4z3,v2spdx,AutoModerator,1000,1000,1325741068.0,True,True,False
866,am0eouxu,v2mu3e,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
867,js4uzrh2,v2kov0,unliketrap,4419,7597,1645076991.0,False,False,False
868,usupx,v2i6oc,howtobesexytoday,3388,1148,1455381850.0,False,True,False
869,y2xlb95,v2houh,ClassicToe,5043,22029,1519183199.0,False,False,False
870,ojuqd,v2heij,Twrd4321,71808,99337,1436105514.0,False,True,False
871,1eqdt8vc,v2fh4p,lobangbecausenomoney,13458,19388,1526833868.0,False,False,False
872,3m4gus,v2esjf,Swiftdancer,4208,12246,1497716368.0,False,False,False
873,lj6kh,v2e0dn,Im_scrub,345,19412,1424662267.0,False,False,False
874,kt5gw,v2dwdo,HeavyArmsJin,6970,37302,1421677459.0,False,False,False
875,10y07d,v2drhm,QzSG,3186,13398,1472372759.0,False,True,False
876,5saj5ens,v2d1i3,Simple-Moose,2613,3807,1582716522.0,False,False,False
877,de3s4ctp,v2cqpw,mailchecker,3755,2664,1629545640.0,False,True,False
878,46ldeyud,v2cnfk,Jonnyboo234,10349,511,1563467367.0,False,False,False
879,cousfh8j,v2cie1,crispysalmon17,303,314,1623543224.0,False,False,False
880,au1pv8l8,v2c88q,Thefunincaifun,22158,37150,1615431095.0,False,False,False
881,1eqdt8vc,v2btgu,lobangbecausenomoney,13458,19388,1526833868.0,False,False,False
882,9h7o291,v2b44r,tnfybrhv,4223,7240,1501941017.0,False,False,False
883,jir00,v2asuk,jwlim80,282,2155,1416620333.0,False,False,False
884,tz3vxho,v2af2m,Pike_player_Arika,317,435,1517015166.0,False,True,False
885,au1pv8l8,v29kwi,Thefunincaifun,22158,37150,1615431095.0,False,False,False
886,1eqdt8vc,v28jmc,lobangbecausenomoney,13458,19388,1526833868.0,False,False,False
