author_id,comment_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
2vx2xcyw,igl3me7,w1m93k,sneakpeek_bot,135,71289,2018-12-30 11:53:52+08:00,False,True,False
1ae8o0nv,iglopvg,w1m93k,Hazelnut526,1701,18290,2018-05-02 00:04:11+08:00,False,False,False
9h36hw7p,ignm9a6,w1m93k,savemefromcupcakesm,1,930,2020-12-24 12:25:52+08:00,False,False,False
nyi71,igmtl9j,w1m93k,gamerx88,137,15613,2015-06-07 21:09:53+08:00,False,False,False
m7fir,igmcwk2,w1m93k,aubvrn,167,73183,2015-03-15 18:25:08+08:00,False,False,False
1616ty,igm1bf2,w1m93k,gennypuff,42,7367,2017-03-09 09:18:47+08:00,False,False,False
9zt16xji,igm1ntf,w1m93k,cd-t,9797,376,2021-01-26 09:20:09+08:00,False,False,False
jb1ki,igmfxyb,w1m93k,Ryan_Lim,2544,17414,2014-11-11 20:00:59+08:00,False,True,False
facu0so5,igkmu87,w1inqm,Butterlord_Swadia,64,2213,2021-10-09 16:58:57+08:00,False,False,False
ad1vi,iglrdd9,w1inqm,ellequin,22589,22834,2013-01-26 02:15:33+08:00,False,True,False
5ssafq6,iglakfp,w1inqm,MangoDangoLango,1705,25376,2018-03-01 01:07:33+08:00,False,False,False
8m2u3hk5,iglcv90,w1inqm,neslo_ice,4927,1181,2020-10-25 09:04:56+08:00,False,False,False
bqfgkhyf,iglj0y5,w1inqm,_dailycolours,124,4646,2021-04-24 18:56:13+08:00,False,False,False
3eemp6dp,igkz95g,w1inqm,rowgw,25131,26016,2019-08-13 14:01:28+08:00,False,False,False
8n16zqj5,igkuocd,w1inqm,valorousleo,157,767,2020-10-27 10:57:18+08:00,False,False,False
11pudx,igmdby2,w1inqm,paddy_boomsticks,3543,58597,2016-09-28 10:57:14+08:00,False,True,False
7989dmee,igl0otv,w1inqm,throwra1087456,3,833,2020-10-17 22:43:17+08:00,False,False,False
hfsib,iglmxcw,w1inqm,thecrustycrap,8,5952,2014-07-17 10:10:10+08:00,False,False,False
aslpx,igmc6sk,w1inqm,threesls,67,10713,2013-03-03 07:11:43+08:00,False,False,False
hlb8j,igkonhz,w1inqm,officialsunday,10758,21326,2014-07-27 14:47:22+08:00,False,False,False
370i2adz,ign1p48,w1inqm,Boogie_p0p,485,128598,2019-02-10 19:32:49+08:00,False,False,False
3cleewh,igkhqs5,w1inqm,blackwoodsix,789,45863,2017-06-07 17:54:31+08:00,False,True,False
16m65t,igmhfvf,w1inqm,KhongGuanBiscuits,1,7892,2017-03-30 14:29:51+08:00,False,False,False
ag7o9q9w,igl74co,w1inqm,bueytahanliao,1,11372,2021-06-10 22:07:33+08:00,False,False,False
4p1itol,iglr9zw,w1inqm,insertfakenames,1050,10868,2017-08-18 17:37:12+08:00,False,False,False
4je87t4y,ign0a5b,w1inqm,Scary_Cow,49,17966,2019-09-07 20:51:46+08:00,False,False,False
6dbp8xos,iglmlou,w1inqm,BeatInner,66,121,2020-09-11 19:32:39+08:00,False,False,False
61qpc19t,igmo7bg,w1inqm,Different-Show-9257,33,251,2022-03-01 11:32:24+08:00,False,False,False
a3dlg39s,igjbww0,w1blv9,Otherwise-Map-4026,31,17587,2021-01-31 21:30:38+08:00,False,False,False
cpt8lfzq,igkz3gi,w1blv9,RozyBarbie,2474,5936,2021-06-14 18:35:23+08:00,False,False,False
myr0h8tl,igkivdm,w1blv9,TemperatureFree1400,72,762,2022-05-11 17:34:06+08:00,False,False,False
2vx2xcyw,igj9u3u,w1blv9,sneakpeek_bot,135,71289,2018-12-30 11:53:52+08:00,False,True,False
48ars611,igm2t95,w1blv9,tom-slacker,1157,81733,2019-07-25 15:25:11+08:00,False,False,False
luwzuu41,igiq4o2,w18cyc,Xiaomeimeilovebus,351,875,2022-04-13 01:13:47+08:00,False,False,False
6jdcu,igldo3j,w18cyc,stevekez,4899,41814,2011-12-29 22:22:23+08:00,False,True,False
nnoonp9,igis0oy,w18cyc,shimmynywimminy,13198,101422,2017-12-09 20:10:29+08:00,False,False,False
qejftnz,igitdm6,w18cyc,Wowmich,1,14554,2018-07-18 07:22:13+08:00,False,False,False
p0ozs,igitigu,w18cyc,QuestioingEverything,1056,16002,2015-07-23 21:07:45+08:00,False,False,False
4n0jj630,igm3le7,w18cyc,S5olomon,78,8029,2019-10-02 19:46:26+08:00,False,False,False
3trgp2kw,igjeyy4,w18cyc,davisguc,21255,34571,2019-05-24 21:18:55+08:00,True,True,False
dyvefhue,igkv5ir,w18cyc,TadpoleNational2222,11,474,2021-08-17 17:05:20+08:00,False,False,False
b5fy2,igm2ydp,w18cyc,gydot,12227,85998,2013-04-02 00:44:58+08:00,False,True,False
gsoocgs2,ignb76j,w18cyc,orochithecat,4,329,2022-01-04 18:48:35+08:00,False,False,False
126h81,igj2c4h,w17pok,hosehliao,3415,86772,2016-10-17 11:54:14+08:00,False,False,False
qejftnz,igitljt,w17pok,Wowmich,1,14554,2018-07-18 07:22:13+08:00,False,False,False
8k4w3eji,igla2ak,w17pok,NoUreNotTheOnlyOne,598,2560,2020-10-21 02:02:49+08:00,False,False,False
2vx2xcyw,igim9b2,w17pok,sneakpeek_bot,135,71289,2018-12-30 11:53:52+08:00,False,True,False
fscynb2d,igis3oo,w17pok,Leoozii,3,1156,2021-10-23 19:37:05+08:00,False,False,False
nwe38,igmtlo3,w17pok,GeshtiannaSG,749,110088,2015-06-04 15:00:38+08:00,False,False,False
qcs0sa7,igijyyc,w16zkq,SambalBacon,2536,5177,2018-01-01 14:57:00+08:00,False,False,False
nux7yk,igimva4,w16zkq,Stezo187,2851,27921,2017-10-05 10:51:08+08:00,False,True,False
501bcm4t,igipjrg,w16zkq,honewaka,54,201,2021-07-14 17:03:19+08:00,False,False,False
doq78cqv,igipb3w,w16zkq,mulder_and_sekali,1,16194,2021-08-03 17:49:56+08:00,False,False,False
b1c1t,igizk8q,w16zkq,zephyrdark,1262,4293,2013-03-22 17:35:53+08:00,False,True,False
bba414q0,igin6cz,w16zkq,Longjumping_Ad8368,1,4162,2021-04-03 21:37:01+08:00,False,False,False
blb3m9b,igiiapv,w16zkq,Rouk3zila,12,3220,2017-09-06 16:36:01+08:00,False,False,False
y2xlb95,igiolbj,w16zkq,ClassicToe,5051,22520,2018-02-21 11:19:59+08:00,False,False,False
5hsqkt48,igis12s,w16zkq,danskoz,61,201,2020-01-21 18:18:57+08:00,False,False,False
8wx3d6ga,igisylf,w16zkq,Snipergod5000,278,345,2020-11-16 22:43:23+08:00,False,True,False
1c38d95e,igiw8dw,w16zkq,smartpoisoner,7249,33349,2018-05-12 21:33:53+08:00,False,True,False
18ksf4hj,igj3rp1,w16zkq,A-Lewd-Khajiit,2240,33154,2019-05-03 09:25:23+08:00,False,False,False
6cghe6z6,igikhz0,w16zkq,Due_Article_7733,4,101,2020-09-17 06:46:51+08:00,False,False,False
27bv3a7l,igikjza,w16zkq,etyn100,1,17833,2018-09-13 22:36:41+08:00,False,False,False
7xl1p8zn,igimc9f,w16zkq,acez9k,1,336,2021-04-20 18:57:34+08:00,False,False,False
5pvmpj1f,igkv3an,w16zkq,hippodeige,318,2682,2020-02-18 23:30:01+08:00,False,False,False
2ojzx9u1,iglq4q8,w16zkq,stilladream,6,1308,2019-04-15 14:41:55+08:00,False,False,False
okthg,igijijg,w16zkq,veryfascinating,4249,112615,2015-07-07 02:09:11+08:00,False,False,False
8j05mtzn,igik94b,w16zkq,TaskPlane1321,1,3191,2020-10-18 14:48:33+08:00,False,False,False
hwfk0pud,igj8efy,w16zkq,Motor_Revolution268,1,1470,2021-12-25 11:09:47+08:00,False,False,False
c2b3l,igip6zv,w16ebx,Fireflytruck,2946,2292,2013-06-17 13:34:37+08:00,False,False,False
2vx2xcyw,igiep98,w16ebx,sneakpeek_bot,135,71289,2018-12-30 11:53:52+08:00,False,True,False
8j2em7cd,igkmnb7,w16ebx,ChillingZen,1,559,2022-04-22 14:09:47+08:00,False,False,False
2h2dfwaj,igiefjh,w161z0,-_af_-,8462,147866,2018-12-04 09:29:39+08:00,False,False,False
nnoonp9,igish49,w161z0,shimmynywimminy,13198,101423,2017-12-09 20:10:29+08:00,False,False,False
2vx2xcyw,igicsx2,w161z0,sneakpeek_bot,135,71289,2018-12-30 11:53:52+08:00,False,True,False
hlfwqut,igiar16,w15eoc,biasedrapier26,23,7605,2017-10-17 06:35:42+08:00,False,False,False
gw85o,igia0oy,w15eoc,rheinl,178,67155,2014-06-08 17:11:02+08:00,False,False,False
6334rci,igigiz6,w15eoc,Orangecuppa,3603,104668,2017-07-05 13:33:34+08:00,False,False,False
1h2qsr,igiad6l,w15eoc,SiHtranger,1157,81175,2017-05-03 02:09:35+08:00,False,False,False
8uwe8ywh,igic5xv,w15eoc,Sunnyteo1975,754,8354,2021-01-27 00:27:58+08:00,False,False,False
dq0kb,igia62a,w15eoc,potatetoe_tractor,9312,97858,2013-10-31 22:59:50+08:00,False,False,False
2h2dfwaj,igietdc,w15eoc,-_af_-,8462,147867,2018-12-04 09:29:39+08:00,False,False,False
14ozgu,igihzxu,w15eoc,huhwhuh,236,6309,2017-01-23 11:45:01+08:00,False,False,False
3xsu4wsj,igimy5y,w15eoc,Imaginary_Scholar_86,144,2465,2020-10-28 11:37:23+08:00,False,False,False
97v0p7sw,igiar9e,w15eoc,Murder-Wave,1,4023,2020-12-08 11:21:06+08:00,False,False,False
8acqaolu,igiqfdk,w15eoc,GlobalSettleLayer,354,10465,2020-09-30 11:55:52+08:00,False,False,False
am0eouxu,igihifh,w15eoc,Familiar-Mouse4490,17718,47799,2021-02-28 21:35:53+08:00,False,False,False
2vx2xcyw,igi9e6k,w15eoc,sneakpeek_bot,135,71289,2018-12-30 11:53:52+08:00,False,True,False
dk6t8oyp,igib7p9,w15eoc,Doraemonhacker,8570,22209,2021-07-28 04:19:55+08:00,False,False,False
a49qpex6,igidojh,w15eoc,smurflings,1,17903,2021-02-26 15:57:16+08:00,False,False,False
13508z,igifwkw,w15eoc,haaaaaairy1,4744,43328,2016-11-28 10:01:04+08:00,False,False,False
z6bohd4,igiq486,w15eoc,cookietango,62,6163,2018-02-28 15:54:27+08:00,False,False,False
3h1w0d14,igj6ku0,w15eoc,dontknowwhattodoat18,13154,156167,2019-03-25 02:47:14+08:00,False,False,False
108il0,igkhtdy,w15eoc,Bombtwo,4919,274575,2016-08-09 00:13:54+08:00,False,False,False
kon6q,igicpb0,w15eoc,May_Titor,138,20931,2015-01-13 14:52:49+08:00,False,False,False
doq78cqv,igibfla,w15e2a,mulder_and_sekali,1,16196,2021-08-03 17:49:56+08:00,False,False,False
x8s1t,igieb59,w15e2a,Golden-Owl,19188,1406457,2016-04-17 21:37:10+08:00,False,False,False
5ge6mxj,igih7hi,w15e2a,kcinkcinlim,1265,31486,2017-09-29 00:12:44+08:00,False,False,False
a6qp8yum,igieuqp,w15e2a,fall1n1RWI,293,14784,2021-05-25 21:51:59+08:00,True,False,False
vjxm736,igid91u,w15e2a,tayy0057,247,1478,2018-02-24 14:46:19+08:00,False,False,False
mnfmw2yl,igii8tz,w15e2a,AsparagusTamer,470,5764,2022-05-03 10:51:40+08:00,False,False,False
13dt2t,igipjh8,w15e2a,houganger,355,29872,2016-12-07 18:45:27+08:00,False,False,False
qejftnz,igiuqpl,w15e2a,Wowmich,1,14554,2018-07-18 07:22:13+08:00,False,False,False
gkcuskx4,igig1i3,w15e2a,oxygenplant04,75,1521,2021-11-15 17:35:26+08:00,False,False,False
754cb17e,igiih18,w15e2a,Tr3bluesy,111,2418,2020-08-11 21:49:56+08:00,False,False,False
hijls,igl8q6u,w15e2a,j_fat_snorlax,325,18730,2014-07-22 11:44:04+08:00,False,True,False
me9qlj1h,igiiqye,w15e2a,laynestaleyisme,1,303,2022-04-26 11:37:15+08:00,False,False,False
cxzuzav7,igj5xpy,w15e2a,Tau8VnmE0Neutrino,1,1414,2021-06-26 13:14:44+08:00,False,False,False
5yxgg87u,igln6fe,w15e2a,Pigjedi,710,5092,2020-03-29 10:25:46+08:00,False,False,False
qcbvdrw,igjje4u,w15e2a,silentscope90210,27185,70517,2018-01-01 12:07:30+08:00,False,False,False
55po5527,igksovx,w15e2a,Saffronsc,35585,80556,2020-07-02 21:22:58+08:00,True,True,False
2cfyihyx,igkwlun,w15e2a,zaphrode,118,20504,2018-10-04 23:45:49+08:00,False,False,False
51qd3j8t,iglgydd,w15e2a,Lord___Shaxx,1259,3976,2019-11-19 11:17:21+08:00,False,False,False
5p4y9u5s,igkmtn3,w15e2a,awesomedabber,3221,6648,2020-07-06 08:16:19+08:00,False,True,False
2w5medhk,igkylo3,w15e2a,wolf-bot,118833,32137,2020-02-10 10:38:54+08:00,False,False,False
6334rci,igigtii,w15a9k,Orangecuppa,3603,104669,2017-07-05 13:33:34+08:00,False,False,False
liytxwj0,igi8xex,w15a9k,Mindless-Sherbert-18,33,7096,2022-04-09 22:48:06+08:00,False,False,False
a9kjj66,igjf7le,w15a9k,Kla2552,178,10216,2017-08-12 23:15:24+08:00,False,False,False
258ex4ap,igk1fq5,w15a9k,Xinshya,6217,78592,2018-09-06 01:35:33+08:00,False,False,False
a49qpex6,igidzsc,w15a9k,smurflings,1,17903,2021-02-26 15:57:16+08:00,False,False,False
zytjj,iglhael,w15a9k,BlitzAceSamy,14413,90755,2016-07-31 05:05:30+08:00,False,True,False
1bd9ewb0,iglgq1u,w15a9k,normificator,8164,20928,2018-05-06 09:44:52+08:00,False,False,False
20vwbn,iglok5u,w15a9k,Starwind13,5,1195,2018-09-28 12:01:25+08:00,False,False,False
cnnpr8w2,igljtz0,w15a9k,TaxSudden3386,1,140,2021-06-11 15:35:25+08:00,False,False,False
qcbvdrw,igiw8ca,w15a9k,silentscope90210,27185,70518,2018-01-01 12:07:30+08:00,False,False,False
c9sw4q86,igj2ifv,w15a9k,PaperBag78,3,852,2021-05-22 22:09:49+08:00,False,False,False
6zykhi9n,igk10o3,w15a9k,DCCLXC,1,-1,2020-06-21 19:02:21+08:00,False,False,False
2hrclg3o,igl1pu1,w15a9k,jupiter1_,472,14509,2018-10-28 12:30:53+08:00,False,False,False
3n7itzk9,igi9ts0,w14os3,myengineroaring,1,190,2019-04-23 00:51:32+08:00,False,False,False
b5pvfvch,igi663g,w14os3,_shinoaa,103,4035,2021-03-27 00:47:37+08:00,False,False,False
i7djs,igi81jj,w14os3,whkoh,1288,5876,2014-09-03 09:47:39+08:00,False,False,False
n0pvj,igi66ow,w14os3,nattzy,22,43,2015-04-20 20:15:27+08:00,False,False,False
d4u5n,igj8kv8,w14os3,d3cbl,350,23834,2013-09-13 13:15:43+08:00,False,False,False
y87og,igiicjq,w14os3,fitzerspaniel,1216,30671,2016-05-26 22:22:12+08:00,False,False,False
5eddhy3w,igjtpz8,w14os3,afiqdanialll,1671,1708,2020-01-08 19:45:46+08:00,False,False,False
7c1uw7ks,igi85fi,w14os3,ILoveVitasoy,1246,11297,2020-07-20 00:05:19+08:00,False,False,False
2qd4jo8k,igikhjm,w14os3,ongws,165,1862,2019-05-09 11:04:17+08:00,False,False,False
2um8325k,iglcex1,w14os3,Somesh98,164,6281,2018-12-24 22:41:19+08:00,False,False,False
12gscc,iglmdd5,w14os3,Sbibsosmisn,3741,6909,2016-10-30 06:43:27+08:00,False,False,False
a1bwam96,iglmlao,w14os3,ObviousRecognition79,412,222,2021-01-28 19:13:22+08:00,False,False,False
ga35k,igluh3h,w14os3,melvintwj,1473,7230,2014-04-24 17:39:58+08:00,False,False,False
560dh,igmw27s,w14os3,tricab,676,3750,2011-04-30 03:13:47+08:00,False,False,False
kjfzx,igjd62i,w14ahz,inno7,6558,15287,2015-01-06 14:02:14+08:00,False,True,False
2vx2xcyw,igi3ztm,w14ahz,sneakpeek_bot,135,71290,2018-12-30 11:53:52+08:00,False,True,False
a1bwam96,igmhet8,w14ahz,ObviousRecognition79,412,222,2021-01-28 19:13:22+08:00,False,False,False
3s5jq6nf,igibrgu,w149p1,George_W_Bushido,16184,97944,2019-06-19 10:12:21+08:00,False,False,False
al6r69cn,igkr6lj,w149p1,autisticgrapes,476,6497,2021-02-26 21:06:37+08:00,False,True,False
2vx2xcyw,igi3w1d,w149p1,sneakpeek_bot,135,71290,2018-12-30 11:53:52+08:00,False,True,False
hlfwqut,igicbyc,w149p1,biasedrapier26,23,7604,2017-10-17 06:35:42+08:00,False,False,False
3bo64729,igi67oz,w149p1,TotalSingKitt,9,9452,2019-03-01 22:07:53+08:00,False,False,False
2h2dfwaj,igi76s5,w149p1,-_af_-,8462,147870,2018-12-04 09:29:39+08:00,False,False,False
cfoi3mff,ighyihc,w127nm,imadelemonadetoday,14,2579,2021-05-31 11:56:26+08:00,False,False,False
bzeblhp1,ighx7f1,w127nm,AgreeableJello6644,1,20040,2021-05-07 09:45:15+08:00,False,False,False
5eetrct3,ighv5d4,w127nm,SmoothAsSilk_23,144,3097,2022-03-17 09:22:43+08:00,False,False,False
13i825,ighv7wv,w127nm,Oradious,5,2937,2016-12-12 14:48:22+08:00,False,False,False
3ss0eqkt,igi76d8,w127nm,Wxlfiexx,1060,731,2019-05-19 19:22:12+08:00,False,False,False
7vzekqxe,ighvl1j,w127nm,rubybeau,1075,18579,2020-08-29 03:48:17+08:00,False,False,False
547d23n4,ighwizg,w127nm,Pchann,103,56618,2019-11-29 11:29:54+08:00,False,False,False
6hz58fc6,ighucra,w127nm,SnooCrickets5450,3,687,2020-06-23 22:09:12+08:00,False,False,False
4e932,igib0m1,w127nm,Loggerdon,6703,252887,2010-10-02 15:06:52+08:00,False,False,False
5gsfgcpl,igi2wad,w127nm,ThrowawayTakeaways,103,979,2020-09-08 19:23:22+08:00,False,False,False
fhnb8,igi803f,w127nm,shijinn,45245,54028,2014-02-28 19:12:45+08:00,False,True,False
8p1812ip,igisb9l,w127nm,kopisiutaidaily,233,9689,2021-02-28 15:00:14+08:00,False,False,False
5k717h4,igi7o9r,w127nm,Rinzler2,4,129,2018-04-30 12:02:08+08:00,False,False,False
j3417,igi7s7t,w127nm,monikernemo,186,4271,2014-10-28 19:01:56+08:00,False,False,False
8d5g52mg,igib9vh,w127nm,gentlecage,34,1463,2020-10-13 18:26:21+08:00,False,False,False
8d5pntad,ighwxgn,w127nm,yewteeko,57,2765,2021-01-15 02:10:52+08:00,False,False,False
fofyy,igi6spj,w127nm,HumanWeapon,80,3434,2014-03-13 19:33:26+08:00,False,False,False
nupq4rii,igil248,w127nm,capybarafightkoala,1,381,2022-05-30 20:06:05+08:00,False,False,False
8r0xeone,igi0w9t,w127nm,Jump_Hop_Step,478,5123,2020-11-04 17:59:04+08:00,False,False,False
em1dj,igi4f3c,w127nm,OrangeFr3ak,2092,1607,2014-01-02 13:58:45+08:00,False,False,False
2h2dfwaj,ighu0s6,w1239w,-_af_-,8462,147871,2018-12-04 09:29:39+08:00,False,False,False
5biv9yb8,ighvcr6,w1239w,lullabeans,1,5833,2020-05-22 03:10:41+08:00,False,False,False
kon6q,igic5rj,w1239w,May_Titor,138,20931,2015-01-13 14:52:49+08:00,False,False,False
bjiy8dq,igi0etf,w1239w,hugthispanda,1006,39285,2019-03-12 01:24:30+08:00,False,True,False
2gny2wg9,ighubwk,w1239w,thamometer,521,35063,2018-10-23 15:55:31+08:00,False,False,False
3h1w0d14,igj7llg,w1239w,dontknowwhattodoat18,13154,156170,2019-03-25 02:47:14+08:00,False,False,False
3kvvnt4w,igi3t1k,w1239w,MaoAankh,5536,4930,2019-04-11 11:19:34+08:00,True,False,False
10xqt1,igi5z13,w1239w,seejsee,176,11409,2016-08-28 09:24:33+08:00,False,False,False
pkt4z,igizs4n,w1239w,TheBorkenOne,4,4561,2015-08-15 22:17:31+08:00,False,False,False
zytjj,igi7c54,w1239w,BlitzAceSamy,14413,90755,2016-07-31 05:05:30+08:00,False,True,False
4d0aq7d6,igiay7x,w1239w,EconomyIndependence2,1874,69046,2019-08-13 21:26:59+08:00,False,False,False
4du3w4ys,igjmedw,w1239w,Detective-Raichu,1513,3228,2019-11-30 18:04:56+08:00,False,True,False
hlfwqut,igin7oe,w1239w,biasedrapier26,23,7604,2017-10-17 06:35:42+08:00,False,False,False
2um8325k,iglc25z,w1239w,Somesh98,164,6285,2018-12-24 22:41:19+08:00,False,False,False
13h6ij,igj4zz3,w1239w,kuang89,2957,15526,2016-12-11 12:17:00+08:00,False,False,False
2tby97iz,igif5l4,w1239w,hermansu,43,14199,2019-01-08 20:45:17+08:00,False,False,False
8py1enyh,igiu4rn,w1239w,Tricky-Try6330,939,540,2020-11-02 13:06:02+08:00,False,False,False
m7fir,igkcfqd,w1239w,aubvrn,167,73183,2015-03-15 18:25:08+08:00,False,False,False
9zt16xji,igm2c50,w1239w,cd-t,9798,376,2021-01-26 09:20:09+08:00,False,False,False
f03yv,igngk35,w1239w,kanemf,1,5192,2014-01-28 00:46:31+08:00,False,False,False
81fj6lbk,igicy4k,w11uah,QuaintGauche,1,279,2020-09-10 17:16:09+08:00,False,False,False
d75jth7h,ighs8ds,w11uah,Pentecat,4937,2324,2021-07-09 16:43:35+08:00,False,False,False
3l69ohpf,ighz1e9,w11uah,WorkingBenefit,835,2752,2019-04-12 22:33:44+08:00,False,False,False
aeu33,igierx6,w11uah,astroneel,1,6,2013-01-30 11:20:58+08:00,False,False,False
k0xxhy7l,igm0wo7,w11uah,Urbrosucker,1,79,2022-02-24 20:59:19+08:00,False,False,False
ak4zi,ight2jk,w11uah,Whadafishyo,1,5520,2013-02-11 23:25:13+08:00,False,False,False
gtuz79py,iglyxiv,w11uah,Thanos_is_a_good_boy,574,19266,2021-11-23 11:21:36+08:00,False,False,False
h4uqw3rn,igm6uax,w11uah,anna8282lee,1,1274,2021-12-02 09:40:42+08:00,False,False,False
3o7c5ayc,igjesyf,w11uah,antigravity_96,11476,9064,2020-07-09 22:45:08+08:00,False,True,False
gjdv9jfa,ighxnvo,w11uah,Byebyeno,1,1942,2021-11-14 23:11:32+08:00,False,False,False
g78ahqs2,ightl2w,w11t06,ayatakagreentea,1,1594,2021-11-04 21:27:47+08:00,False,False,False
w1ilu,iglfq85,w11t06,cuddle-bubbles,150,3079,2016-03-03 00:00:46+08:00,False,False,False
1slkqqae,igi7hh7,w11i61,jmzyn,4300,45564,2018-07-17 19:42:54+08:00,False,True,False
21kvntg4,ightrqz,w11i61,minisoo,2151,27566,2018-08-23 13:25:06+08:00,False,False,False
2vx2xcyw,ighqiaq,w11i61,sneakpeek_bot,135,71290,2018-12-30 11:53:52+08:00,False,True,False
33snjug4,igl1dr5,w11i61,urcommunist,9496,19273,2019-01-29 11:26:35+08:00,False,True,False
904qi,ighr1ak,w10aj1,jitterbug726,8049,78644,2012-09-14 10:22:18+08:00,False,True,False
2vx2xcyw,ighk8jd,w10aj1,sneakpeek_bot,135,71290,2018-12-30 11:53:52+08:00,False,True,False
c2b3l,igipaum,w10aj1,Fireflytruck,2946,2292,2013-06-17 13:34:37+08:00,False,False,False
4d7ythah,ighnmr7,w10aj1,bukitbukit,83,77775,2020-04-01 12:48:51+08:00,False,False,False
e3x0u,ighjkpv,w1002v,sleepy-hollow,665,3470,2013-11-28 18:46:25+08:00,False,False,False
792p2obh,ighsmea,w1002v,dogpeanis,397,728,2020-07-13 01:03:44+08:00,False,False,False
6b66tj,ighn7z6,w1002v,RoastMochi,1,3494,2019-03-29 09:59:31+08:00,False,False,False
kbwtmqw,ighl2kq,w1002v,josephlee222,593,1566,2017-11-09 20:02:49+08:00,False,False,False
8zh25,ighnku9,w1002v,M1rot1c,182,1798,2012-09-12 15:55:31+08:00,False,True,False
2stf,ighnxig,w1002v,cheeaun,1290,432,2006-03-07 12:10:25+08:00,False,False,False
e3x0u,ighvams,w1002v,sleepy-hollow,665,3470,2013-11-28 18:46:25+08:00,False,False,False
me9qlj1h,ighljwv,w1002v,laynestaleyisme,1,303,2022-04-26 11:37:15+08:00,False,False,False
fe9dd4po,ighs2nk,w1002v,No_Willingness_2329,187,531,2021-10-12 19:23:59+08:00,False,False,False
6i2g8vsf,ighkhsi,w1002v,jdjdkdnhdjdj,1,493,2020-07-02 13:01:32+08:00,False,False,False
77tc3a1p,ighln11,w1002v,hofsan,198,3513,2020-08-18 22:43:30+08:00,False,False,False
ciltt9pz,ighnuh5,w1002v,exposedfacto,744,357,2021-06-28 00:48:23+08:00,False,False,False
4h0owrrc,ighsfyp,w1002v,dc_mvc2,57,2725,2019-10-21 02:14:20+08:00,False,False,False
917w3bcu,igj5sgp,w1002v,ArScrap,49,5321,2020-12-12 19:54:55+08:00,False,False,False
h9gwy,ighnijs,w1002v,kryew,157,1281,2014-07-05 22:25:25+08:00,False,False,False
5jkae8ye,ighrup3,w1002v,Own-Soil-6390,474,3672,2021-09-15 13:43:22+08:00,False,False,False
2npmnc04,ighs3ga,w1002v,bitchlinguine,28,314,2018-11-24 18:47:44+08:00,False,False,False
w6gzz,ighsqou,w1002v,4ync,1337,9725,2016-03-06 22:47:03+08:00,False,True,False
aj71u,igi2fkn,w1002v,crubb,1833,66,2013-02-09 14:04:03+08:00,False,False,False
5fow5noa,igi478d,w1002v,Impossible_Mission40,1,168,2020-07-21 23:43:45+08:00,False,False,False
dzudrlm7,ighovvv,w0yy0e,momokplatypus,1,8768,2021-08-19 00:34:28+08:00,False,False,False
mgl6h9wn,ighnm9e,w0yy0e,proscuittojane,389,1189,2022-04-28 04:27:37+08:00,False,False,False
mnfmw2yl,ighdjgc,w0yy0e,AsparagusTamer,470,5767,2022-05-03 10:51:40+08:00,False,False,False
ojuqd,ighcw22,w0yy0e,Twrd4321,72809,99967,2015-07-05 22:11:54+08:00,False,True,False
fopmwzys,igi0n76,w0yy0e,DonDonStudent,597,2918,2021-10-20 21:52:04+08:00,False,True,False
ml3xd,ighms98,w0yy0e,tibatnemmoc,1,4449,2015-03-30 21:04:43+08:00,False,True,False
dgcrmfjz,igi7jwt,w0yy0e,VillagePhilosopher,1,326,2021-07-22 19:26:18+08:00,False,False,False
1doc8gmu,ighm1wg,w0yy0e,Icowanda,6456,611,2018-10-29 12:11:27+08:00,False,False,False
8kdd5,ighmaph,w0yy0e,raymmm,20,32795,2012-08-05 19:26:31+08:00,False,False,False
13h6ij,igj7ra6,w0yy0e,kuang89,2957,15527,2016-12-11 12:17:00+08:00,False,False,False
lo0z1jq6,ighrf0t,w0yy0e,jesus_is_92,68,11706,2022-04-08 02:32:35+08:00,False,False,False
g2pot,ightjee,w0yy0e,pannerin,501,13160,2014-04-11 12:10:02+08:00,False,False,False
nwe38,igic3tw,w0yy0e,GeshtiannaSG,749,110090,2015-06-04 15:00:38+08:00,False,False,False
4zdhcfw5,ighqlow,w0yy0e,SuitableStill368,1,1229,2020-07-14 16:38:27+08:00,False,False,False
17idai,igngclz,w0yy0e,iamalittleduckduck,76,561,2017-04-29 23:21:49+08:00,False,False,False
fopmwzys,igl8yhj,w0yy0e,DonDonStudent,597,2918,2021-10-20 21:52:04+08:00,False,True,False
6mcvxccz,ighgkaj,w0yy0e,Administrator-Reddit,103546,105495,2020-05-31 00:16:44+08:00,False,False,False
3vnekd9m,ighmlzi,w0ysp3,aubenoire,923,611,2019-07-22 10:25:40+08:00,False,False,False
13mnms,ighkcej,w0ysp3,ngrenjie,4563,101630,2016-12-17 09:00:01+08:00,False,False,False
12p7if,ighpizz,w0ysp3,antheasynx,111,2422,2016-11-09 19:38:16+08:00,False,False,False
ahk08s43,ighpi3b,w0ysp3,happyguykk,26,1305,2021-02-21 14:54:14+08:00,False,False,False
js4uzrh2,ighdnif,w0ysp3,unliketrap,6099,8796,2022-02-17 13:49:51+08:00,False,False,False
4d9t2gs5,ighs2wf,w0ysp3,LaxeonXIII,3439,17245,2020-03-05 06:36:45+08:00,False,False,False
